khach_cmt,rating,shop_phan_hoi,,,,,,,,,,,,,,,,,,,,,,,
size nhỏ shop không hỗ trợ trả hàng hoàn tiền đổi size thì chịu ship 2 chiều gần bằng tiền 1 chiếc quần mới,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"có ý định mua thì né cái shop này ra treo đầu dê bán thịt chó, quần ống côn mà để ống rộng lừa đảo… inb nói thì chỉ nhận được câu không thích thì trả hàng đâu ra cái kiểu buôn bán trơ trẽn như vậy…. khuyên chân thành shoppe nhiều shop lắm lựa shop khác mà mua",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
dịch vụ chăm sóc khách hàng không tốt đổi lại thì giao nhầm hàng chán không buồn nói,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"ok, vải đẹp dãn tốt, màu trong ảnh và ngoài khác nhau cực",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"hình ảnh không liên quan vì không mặc nổi để mà chụp lần trước mình đặt quần size 29 mặc vừa, lần này đặt lại 1 cái size 30, thế nào shop giao cái quần size 30 mà trật hơn size 29 trộn quần để bán à",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"giao hàng nhanh nhưng shop giao sai màu,ib trao đổi không phản hồi ",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
giao hàng quá nhanh phải vay tiền mới lấy được,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
đặt 2 cái quần baggy giao 1 cái lấy tiền 2 cái rồi còn không phải quần baggy mà là quần tây dởm mọi người cẩn thận lừa đảo,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"sản phẩm như nùi dẻ,rách rưới hỏi shop đổi hàng hoàn tiền thì không thấy trả lời "" đừng nên mua ở shop này"" ""shop tệ nhất trong shoppe"" ""buff folow bẩn"" ai giàu muốn vứt tiền thì cứ mua",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
shop giao sai sản phẩm tư vấn thua cả đứa con nít không nên mua đâu nha mọi người. ai đọc được cmt này thì không nên mua nha. shop làm ăn chán lắm,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"chăm sóc khách hàng quá tệ. mình đặt 2 quần chọn đúng size nhưng quần chật, form nhỏ xíu. chứ không như ảnh mẫu mặc. mình có nhắn tin shop muốn đổi hàng thì shop bắt mình chịu thêm tiền ship. mình ấn trả hàng hoàn tiền thì shop không đồng ý. mọi người nhớ nhắn tin hỏi size cho chuẩn rồi đặt.",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần nhiều chỉ thừa form chật giao hàng chậm.tiền nào của nấy,1,"quanaunamọi ngườipv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamọi ngườipv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamọi ngườipv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamọi ngườipv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^",,,,,,,,,,,,,,,,,,,,,,,
mua mặc tết giờ mới giao đến. mua size 29 bị chật giờ mua thành size 30 rồi không khác gì size 29  update : bảo liên hệ có thấy liên hệ đâu rep tự động lại còn lươn à,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần vừa mới mặc được mấy ngày đã xờn hết vải chất lượng kém,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
vải mềm và xấu lắm nha mọi người . nhăn rất nhiều. màu cũng không giống trên ảnh .đây là màu ghi sáng nhá,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
shop treo đầu dê bán thịt chó. trả hàng cũng không được. bực không chịu được,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
shop nhắn tin đổi size 1 tháng trời không thấy đâu nhắn tin thì bảo là gửi rồi vẫn không thấy,1,"quanaunamọi ngườipv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamọi ngườipv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamọi ngườipv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamọi ngườipv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^",,,,,,,,,,,,,,,,,,,,,,,
"mình order 2 quần 1 ống rộng, 1 ống côn 2 màu khác nhau shop lại ship cho mình 2 quần ống côn màu đen. đáy quần mặc khá chật không thoải mái chỉ thừa cắt mệt nghỉ luôn",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần ống côn mà đăng bán quần ống rộng làm ăn như cứt,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần nhỏ quá so với size quần thông thường . đã vậy đường chỉ còn lỗi nhiều quá . không đúng mẫu như mô tả . nói chung là tệ,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"thứ nhất: shop không tận tình chăm sóc khách hàng. thứ hai: shop giao hai loại quần khác hiệu được gắn trên quần. thứ 3: vị trí cúc quần không khớp. chỉ mua một lần sẽ không có lần sau, quá thất vọng",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"quần tệ lắm đừng mua mọi người. chỉ thừa rất nhiều, độ hoàn thiện kém, may chắp vá tù từ nay chừa không mua mấy quần dưới 200k nữa nghi vấn shop buf sao bẩn",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"quần không như mô tả, bó mặc không thoải mái, khuy quần khá khó chịu",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"ống quần hơi hẹp, vải mỏng, rách đũng quần. nói chung là sản phẩm như cứt",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
