khach_cmt,rating
"mình đã mua một cái quần cùng size ở đây rồi, cái này là cái thứ 2 mua ở shop vải của cái thứ 2 này mỏng hơn cái trước eo cũng rộng hơn nữa, mua hai cái quần cùng một chỗ mà khác nhau thế kia. sầu đời quá",2
đẹp,2
vải ok một vài lỗi trên quần không ưng ý như hình còn size s mà mông rộng chân chật mẫu không ra gì nói chung vải ok còn shipper thân thiện chịu chạy lại ship cho,2
vải khá mỏng so với tưởng tượng của mình với giá 100.000đ thì hới đắt ạ,2
"bán áo cho nam mặc hay nữ mặc vậy shop, chán thiệt chứ",2
"áo mặc mát,mình đặt 2 chiếc mà 1 chiếc bị nổ một lỗ ngay ngực nhìn vào là thấy liền,rất buồn",2
"vải mỏng , mẫu rộng bằng 2xl , chỉ thừa nhiều. mặc mát nhưng bị nhăn  hơi buồn so với mong đợi",2
"chất áo nóng, cái áo hơn một trăm mà chất chả bằng cái 70.000đ mọi người không nên mua nha",2
giầy đi ok mình lấy size nhỏ hơn 2 size thì vừa khít.nhưng logo rất xấu ạ.nhận hàng đã bị bong ra rồi,2
giày bình thường không đẹp đặc biệt vì thanh toán trước nên phục vụ không tốt. đặt hàng tận 10 mấy ngày mới gửi. làm ăn vậy có bền lâu khuyên mọi người không nên mua vì sự phục vụ không tốt,2
giày cứng đi rất đâu chân mình đi được 3 ngày đã thấy bong đế rồi,2
sản phẩm vừa tiền nhưng bị lỗi thủng đế và bục chỉ ở ria mõm giầy .,2
"thật sự là giày không chuẩn mẫu về 1 bên lệch đi cứng chân, thật sự thất vọng",2
đế chắc chắn. đóng gói kỹ càng. giao hàng nhanh . chất lượng số tệ giày dính keo tùm lum.,2
"shop giao shipper tào lao, giao không đúng người không đúng địa chỉ, điện thoại cũng giao được.người nhận đó thử không vừa mới gọi điện trả làm giày mới mua mà dơ hết bên trong. không thích chút nào",2
giao hàng nhanh. giày giao sai size nhắn tin shop không trả lời. thất vọng quá,2
"logo in bên cao bên thấp, quá nhiều size không chuẩn mình giảm xuống 1 size rồi mà vẫn rộng thênh thàng",2
chữ bị bong còn ít keo trên giày.,2
nếu không thừa hơn 2cm thì chắc cũng đẹp lắm đây. thất vọng tràn trề. đi 3 lần mất 8km để có được đôi giày không thể mang được. bình thường mang size 37 sao cái này 37 lại rộng ghê vậy?,2
"giao hàng lâu mình không nói vì mình thông cảm được , nhưng mà giao lộn size giày nhắn tin cho shop thì không trả lời ? phục vụ và chăm sóc khách hàng cực tệ , lần đầu cũng như lần cuối mua đồ ở đây . suy nghĩ kĩ trước khi mua nhé mọi người",2
giày size 35 mà cứ như là size 39. quá to chân size 35 đi không vừa,2
hàng lỗi nhắn tin shop không trả lời. mất khuy mất cúc . giao hàng cực lâu,2
"mua 2 đôi của shop cùng size 37, 1 đôi thì chặt, 1 đôi thì rộng. nhưng giá rẻ nên đành chấp nhận",2
shop gói hàng chán . sản phẩm mới nhận đã bị bong chữ .lót giày kín . giày dính nhiều keo . có chút thất vọng. đại khái cũng là ăn may . các bạn nên cân nhắc trước khi mua,2
khá buồn về sản phẩm luôn.mình mang size 35 chưa bao giờ bị vậy. size 35 mà như 36 to đùng à mọi người mua nên cân nhắc không thì thôi nè mọi người .rộng vậy sao mang được,2
mình mang size 39 nhưng mình đã đặt nhỏ hơn 1 size là 38 rồi mà vẫn rộng và dư khá nhiều. không hài lòng lắm.,2
sản phẩm đúng hình ảnh điểm trừ là lót giầy có dính nhựa cao xu giặt không ra luôn mọi người mua nên nhắn tin cho shop để xem lại hàng trước khi gửi cho khách nha,2
hàng đẹp nhưng nhắn tin shop hơi thái độ với khách và giao hàng lâu,2
"chất giày ổn, mình đặt size 37 giao hàng thì size 39 không thể nào đeo được . bán hàng có tâm tí được không ? mua về khách phải đi được chứ ?",2
đặt size 35 mà người mang size 38 còn mang vừa,2
"sản phẩm cũng được không gọi là đẹp mấy, nói chung cũng tạm vì giá rẻ nên không đòi hỏi gì thêm",2
đặt size 37 nhưng lại gửi 38.hơi to so với chân mình nhưng ngại trả hàng nên thôi đi tạm,2
không hài lòng vì giày bị bong keo,2
"giày thì ok , trả lời tin nhắn thì chậm , nhắn tin hôm nay hôm sao trả lời , không hài lòng cách phục vụ mấy",2
giày dính keo tùm lum cả. gói hàng xấu . mẫu giày size 37 mà như 39 ý ạ.,2
"giày xấu,giao hàng lâu",2
giày bị lỗi,2
"hàng vẫn còn bị lỗi , hàng không được uy tín",2
giày đi không được êm nhưng cũng tạm,2
"giao 1 chiếc size 37, 1 chiếc 36, trong khi ban đầu mình đặt đơn hàng đều là 36",2
size giày không chuẩn . dày thô .size 38 mà như size 40,2
"giao nhầm size, đặt 3 đôi 3 size  cùng giống nhau mà giao mỗi đôi 1 size khác nhau là sao. làm ăn gì kì vậy, mất uy tín, chán",2
shop bảo chuẩn size mà hàng lại chênh hẳn 2 size,2
"dép đẹp , mỗi tội một bên đậm màu , một bên nhạt màu. chụp vội nên không thấy được màu dép. nhưng ra sáng sẽ thấy , thật sự rất quê khi đi dép 2 màu",2
lấy đôi này giao đôi nọ,2
giày quá chật mình bình thường đi size 37 nhưng đôi bốt này size 37 quá ư là chật dù không đi thêm tất . mọi người mua nhớ tăng lên 1-2 size mình có nhắn tin nhờ shop hỗ trợ nhưng không nhận được phản hồi,2
"dán đế bị lệch mang vào khó chịu ở phần gót chân, chất da dễ bị trầy.",2
"giày đẹp so với giá, nên mua. tuy nhiên thức đêm hôm săn giảm giá 11/11 mà bị mua giá 258.000đ cao hơn giá ngày thường 14/11 243.000đ. shop không nên đẩy giá như vậy làm khách hàng như mình cảm thấy bị lừa dối",2
canh lúc 00h ngày 11/11 để mua với giá 224.000đ nhưng shop bán được 1 dôi duy nhất là hết vocher mong shop bớt quảng cáo ảo lại 2 giầy lỗi chỉ rồi bẩn xước rất nhiều .dù đã nhắn tin trước bảo shop kiêm tra hàng trước khi giao. shop giao hàng nhanh mất đúng 1 ngày là có .chất gia mềm ok.,2
"giao hàng quá lâu . đặt hôm 11/11 mà tới 4/12 mới nhận được . bốt khá đẹp, size to hơn bình thường hay sao ý,chân mình đi size 38.5 nên đặt size 39 quá to không đi được . lỡ nhận hàng rồi có đổi cũng không đổi được đành ngậm ngùi nhận thôi",2
"hàng về thì lâu, ém hàng 2 hay 3 ngày mới giao cho khách, đã vậy còn xé ra tè le. khoá kéo giày thì rỉ, cũ như hàng trưng bày 2 năm. mua 2 đôi cả 2 đều thế. không đáng tiền. tạm biệt shop",2
"gửi hàng nhanh tuy nhiên sản phẩm bình thường. mới mở ra mùi nhựa hôi kinh khủng. giầy bình thường nha mọi người. khóa kéo cũng chán lắm.vừa phải dùng nâng như nâng trứng may ra mới đi được vài lần. nói chung tầm 250.000đ thì không hề rẻ. tất mua kèm ảnh 1 đằng nhận lại 1 khác. như giẻ lau. mỏng, xù, bai, nhão.",2
"muốn chửi cái cách gói hàng, hộp rách tùm lum, giày thì để nghiêng ngả không có giấy để giữ mẫu. quá tệ  quá sức tưởng tượng",2
"vận chuyển nhanh, da dày cực kỳ dễ sước và bẩn không vệ sinh được, xác định đi lâu thì không nên mua",2
"giao hàng nhanh, giày bên ngoài ok, đúng size chân,da mỏng nhưng với giá tiền này tạm chấp nhận nhưng giày bên trong chiếc bên phải phần dưới bị lỗi, được cắt miếng lót giày khác dán vào làm mang không được thoải mái, đóng gói xơ sử dụng.",2
mỏng giao hàng nhanh nhưng đầu giày thô lắm  thất vọng,2
"đây là lần đầu tiên mình mua hàng shop mà gặp trường hợp như này: mình đặt 3 món, đến lúc nhận thì thiếu 1 món, liên hệe shop thì shop bảo mình tự chọn hoàn tiền cho sản phẩm thiếu. nếu không có hàng thì đừng đăng bán. nếu ship hàng thiếu thì phải báo trước hoặc bù tiền của món thiếu. tiền thì thu đủ, hàng thì thiếu.",2
"giày bị lỗi, mục đường chỉ",2
"giày da đẹp đó, nhưng không có lớp đệm ở chân, mang rất đau",2
"quần mỏng, quá thất vọng, quần này đáng ra 50.000đ là cùng.",2
"mình cao 1m7, nặng 65kg mà mặc size l như cái bao tải ý. không giống phần chọn size như mô tả. chắc phải sửa đi đến 2 size. lại tốn thêm tiền.",2
quần có chỗ thủng nhỏ,2
"nhận hàng thì màu không như hình, màu hồng hồng nói chung là xấu . mình cao 1m60 nặng 45kg mua size s mặc chật.",2
"chất lượng kém, quần không như hình, cực kỳ thất vọng, không chấp nhận được",2
"màu quần be nhìn chán lắm không như hình, đậm có 1 chút màu hồng khi nhìn thực tế,chứ qua ảnh đánh giá thì thấy nó bình thường",2
mẫu xấu co rút sau lần giặt đầu dáng không đẹp . quần không được thẳng cân nhắc kĩ khi mua,2
ok,2
"quần bó, mặc không vừa nên đành phải bán lại cho thằng bạn cùng phòng giá rẻ",2
sản phẩm rất tốt nhưng giao hàng quá chậm  mong shop khắc phục,2
"vải không êm bằng vải lần trước, kém hơn lần trước nhiều, chắc do mua giảm giá nên không giống",2
"mới đầu mà nhìn khá vừa ý, sau vài tuần mặc rách cả đũng quần, túi và giặt vài lần nhìn bạc đi",2
vừa mua về gần chổ chân bị rách 1 vết dọc,2
quần chỉ may không chắc chắn. con hàng này không được ngon cho lắm,2
mình mới mua mặc lần đầu là đáy quần bị xù lông và vải đã mỏng rồi,2
"quá ôm , vải xấu , mặc vô nó cứ cảm giác ngứa mặc dù đã giặt rồi mọi người đừng nên mua",2
"vải xấu, mặc không khác cái giẻ lau là mấy",2
vải rất là kém,2
kém,2
"chất mỏng mềm, bẩn, bụi bám không đi",2
quần mẫu rộng không tôn dáng,2
không đúng hàng,2
"quần mẫu không chuẩn, chất vải xù, dễ đổ lông.",2
không giống hình,2
sai màu,2
"quần đẹp nhưng bị ngắn , giao hàng nhanh thấy shop bảo hỗ trợ nhưng vẫn chưa thấy gì",2
đặt 1 cái trắng 1 cái đen thì hàng gửi về nhầm mất 1 cái quần xanh.,2
"quần đẹp ạ, đặt 2 chiếc giao 1 chiếc trả tiền hai chiếc mà đang nhắn tin cho shop mà chưa thấy hoàn tiền ạ",2
"về nó bị rộng cạp kinh khủng luôn ý, mình tưởng nó dài 1m3 cơ nhưng mà về có 1m, nó chưa dài như mong muốn, rõ bảng size ghi 1m3 mà trời, gian dối vậy",2
"mình ở hà nội, shop cũng hà nội luôn mà đặt từ 11/1 hôm nay 17/1 mới nhận được hàng. mình thấy lâu quá, cũng không thấy cập nhật tình trạng hàng hoá, mình ấn huỷ đơn thì shop mới chịu cập nhật tình hình hàng hoá để cho người mua dễ nắm bắt. shop cần xem lại, còn đâu chất lượng quần thì mình thấy ok, không vấn đề gì",2
tầm giá đó thì ok vải thì cũng tạm được nhưng bị xù lông rất nhiều nếu nhìn rõ và đặc bị không thích cái shipper giao hành phục vụ rất chán cũng rất nhiều chỉ thừa,2
quần jeans vải rất mỏng. sờ vào vải như đồ cũ vậy và màu quần không đẹp như trong ảnh không xứng với giá tiền lắm,2
"quần này nhìn nâu nâu bẩn bẩn, chụp thì nhìn vậy thôi chứ ở ngoài nhìn màu không ra làm sao cả, vải thì xù. cái quần mình mua 1 năm trước nhìn còn đỡ hơn cái này",2
shop giao hàng cực kì chậm đã thúc giục shop gửi hàng mà mãi mới gửi hàng,2
ship rất lâu gần 2 tuần mặc dù mình ở hà nội quần thế mình không biết cài vào đâu luôn,2
"nói chung là mọi người không nên mua vì ống quần quá bó chứ không phải ống rộng, quá thất vọng luôn",2
khá rộng nên chọn nhỏ hơn 1 size đừng theo bảng size,2
shop có hỗ trợ đổi trả mất 30.000đ ship. lần 1 gửi 1 kiểu quần lần sau gửi 1 kiểu quần. mẫu không như ảnh,2
quần khâu chưa chắc chắn lắm shop cần để ý điều này,2
quần chỉ dành cho những người béo phì size 27 mặc như size 32,2
"bị sước vải , với lại chỉ thừa hơi nhiều ạ",2
quần đẹp nhưng mình thắc mắc hỏi thái độ,2
vải không được như mong đợi tạm ổn,2
giao hàng sai màu,2
"giao nhầm màu, hàng có nhiều chổ tưa vải",2
xấu,2
chất lượng,2
quá tệ không giống hình,2
giao nhầm size,2
cũng tạm,2
ống quần quá to so với hình,2
chất lượng kém do giá rẻ giao hàng thì lâu hơn ngày dự kiến 4 ngày còn thông cảm do tết còn sản phẩm quảng cáo một nơi bán hàng một nẻo,2
quá to,2
rộng mỏng,2
vải không mát,2
vải mỏng thưa,2
vải hơi xấu nhe,2
quần của chú voi con ở bản đôn,2
"hàng giao nhanh, nhưng chất liệu vải không phải là đẹp như mình nghĩ. nói chung là cũng gần vừa với giá tiền.",2
giao không đúng sản phẩm mua quần ống bo mà giao suông.,2
