,khach_cmt,rating,shop_phan_hoi,shop,dvvc,sp,Unnamed: 2
1901,chỉ áo bung tùm lum,2,,0,0,1,
1902,giao size kích cỡ giày,2,,1,0,3,
1903,trước khi đặt hàng mình đã căn dặn là shop che tên sản phẩm giùm mình vì mình đặt quần lót nhưng vẫn không làm ,2,,1,0,4,
1904,"đóng cửa tiệm giùm 1 cái đi nha shop, nói vậy thôi, tự hiểu",2,em cảm ơn chị đã tin tưởng và ủng hộ shop.shop mong chị luôn theo dõi shop để nhận được nhiều ưu đã hơn.chúc chị và gia đình khoẻ mạnh ạ.,1,0,0,
1905,"shop xúc phạm người khác thì không ổn, dù hàng có rẻ",2,,1,0,0,
1906,hàng thì đắt đỏ mà chất quần thì quá kém,2,,0,0,2,
1907,"không ngờ shipper lại hỗn láo đến vậy luôn, mình mua hàng chứ có phải đi ăn giựt của ai đâu",2,,0,1,0,
1908,không nhiệt tình đổi trả khi giao sai sản phẩm cho khách hàng gì hết nhưng được cái shipper ăn nói nhẹ nhàng,2,,1,1,0,
1909,"shop nên chỉnh lại bảng size đăng trên quảng cáo giùm, đặt quần XL thì cũng giao XL đó nhưng mặc vào thì cảm giác không vừa, y như size L không à",2,,1,0,2,
1910,dịch vụ vận chuyển không chuyên nghiệp,2,,0,1,0,
1911,,2,,0,0,0,
1912,đơn vị vận chuyển cực kì tồi tệ .hàng về muộn so với quy định 2 ngày shop nhiệt tình. Quần cũng ok,2,,1,1,2,
1913,"mua mẫu mà giao cái khác chất lượng khá ổn vận chuyển hàng nhanh thiếu mất 1 cái, làm ăn mà không biết kiểm tra lại hàng xem coi đúng hàng cho khách chưa",2,,1,1,0,
1914,"hàng đóng gói rất đẹp. quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn vì tất cả.",2,,1,1,0,
1915,"đặt 2 kiểu quần jeans nhưng chỉ giao 1 kiểu, hơi thất vọng, vì nếu nhầm thì nhầm thì nhầm 1 lần thôi, đây mình đặt của cả nam và nữ, đều đặt 2 kiểu nhưng giao 1 kiểu",2,,1,0,2,
1916,"quần size XL lấy bút sửa 3XL giao cho khách, đừng có làm ăn mà thất đức như vậy chứ shop, quần bé dưới cân nặng 70kg vừa",2,,1,0,2,
1917,"mình đã nhắn tin shop là cho mình hộp màu đen như quảng cáo, và đóng gói cản thận cho mình để mình tặng quà sinh nhật, thế là shop vẫn để móp méo, rồi mùi giấy hôi dã man",2,,1,0,0,
1918,hộp trên quảng cáo nhìn rất xịn và thực tế  quần thì cũng bình thường không khác gì ngoài chợ,2,,0,0,2,
1919,"hình ảnh quảng cáo trong hộp đẹp lung linh, mà sao khi nhận hàng thì lại không như quảng cáo.",2,,1,0,0,
1920,"báo số cân nặng thấp hơn thực tế rồi mà giao đồ quá rộng, shop làm ăn mất uy tín",2,,1,0,0,
1921,trước tiên đây là quần lót kiểu quần đùi không phải quần tam giác. quần đây là quần thông hơi không phải là vải thun lạnh nhé. chất lượng sản phẩm phù hợp với giá tiền.giao hàng nhanh,2,,0,1,4,
1922,"cảm nhận của mình thì với tầm giá này cũng không đòi hỏi chất lượng quá cao.nhưng ít ra chưa sử dụng mà đã bung chỉ 1 đoạn dài, đánh giá dịch vụ của shop hơi tệ.cho 2 sao để shop kiểm tra hàng trước khi gửi.xin cảm ơn",2,,1,0,0,
1923,tiền nào của đấy thôi. nhưng shipper thì không được. cả tuần mới giao hàng. lúc gọi thì bảo tại hôm trước em gọi cuộc gọi nhỡ cho anh. rất nhiều lần như thế rồi,2,,0,1,0,
1924,"sản phẩm đóng gói đẹp, nhưng 4 cái quần thì 1 cái bị size nhỏ. không hài lòng ",2,,1,0,2,
1925,ai lại đi đưa đồ giao hàng cho người khác shipper làm việc kiểu gì không biết nữa,2,,0,1,0,
1926,kĩ năng vận chuyển hàng hóa còn khá kém nha shipper,2,,0,1,0,
1927,giao hàng cực chậm,2,,0,1,0,
1928,mình đặt quần size XL mà lại giao 2XL,2,,1,0,2,
1929,giao hàng chậm quá,2,,0,1,0,
1930,,2,,0,0,0,
1931,quần chất xấu,2,,0,0,2,
1932,quần mặc 3 lần đã đổ lông phần lưng quần rồi,2,,0,0,2,
1933,,2,,0,0,0,
1934,quần trông ok mà mặc bí. khó chịu. chồng mình chê không mặc được bảo bỏ ,2,,0,0,2,
1935,vải quần hơi thô. chọn có số lượng mà sao xem lại thì trở thành 1 hết,2,,0,0,2,
1936,"mình chọn size quần như hướng dẫn (size L) nó nhỏ quá mặc vào cảm giác chật kín, mặt trước nhỏ không ôm hết hơi khó chịu và vướng",2,,0,0,2,
1937,,2,,0,0,0,
1938,"đã nhận nhưng shop giao bị thiếu sản phẩm, đã yêu cầu hoàn và gọi shop rất nhiều lần nhưng shop vẫn không chịu xác nhận hoàn tiền. lần đầu tiên mua hàng bị như vậy thật là buồn. biết hàng thiếu vẫn giao không báo khách",2,,1,0,0,
1939,Nặng 54kg mua size quần XL mà chật không mặc nổi. không hiểu vì sao luôn sản phẩm quá kém,2,,0,0,2,
1940,shop giao thiếu hàng. đã nhắn tin riêng yêu cầu giải quyết mà chậm xử lý. mình đề nghị shop kiểm tra lại đơn hàng và hoàn tiền cho hàng giao thiếu nhé,2,,1,0,0,
1941,quần có vẻ mỏng lắm ạ  thôi thì tiền nào của nấy mà ,2,,0,0,2,
1942,bảo đổi size XL shop vẫn gởi hàng size L. nhắn tin shop bảo quần bị chật mặc có nửa mông. shop chỉ trả lời ngắn gọn dạ vâng. ,2,,1,0,2,
1943,vải quần mỏng dính.viết bậy lên đồ xong bán cho người mua. shop làm ăn cho cẩn thận nhé.thế này giặt sao được ,2,,1,0,2,
1944,"hàng không giống hình ảnh chất lượng tàm tạm quần hơi ngắn cạp quần thô co dãn kém , mặc không ôm toàn bị tụt",2,,0,0,2,
1945,"mua 10 cái quần size L, mà cái thì to cái thì nhỏ, lệch nhau nhiều, khả năng là đóng nhầm mác size L vào size XL, làm ăn mà không biết kiểm kê hàng",2,,1,0,2,
1946,tiền nào của nấy. trót ham mua đợt giảm giá nên đành mặc quần này tạm. nếu các bạn định mua loại tốt bền thì không nên mua loại này nhé. cái này không phải xịn đâu.,2,,0,0,2,
1947,"giá rẻ, chất vải quần rất mềm, đường viền hơi ráp. tuy nhiên thiết kế size bị ngắn, cũn, kiểu như quần nữ. Chồng mình không mặc được. ",2,,0,0,2,
1948,"shop giao hàng lề mề, cố tình chọn shop ở Thành Phố Hồ Chí Minh để đi hàng nhanh cho chồng kịp về quê mà không được. chất quần này thì chắc mặc được 1 tháng thôi.",2,,0,1,2,
1949,"không ưng với sản phẩm lắm, hàng xuất đi, thằng shipper nó ném vào mặt rồi còn chửi cho nữa  quần gì thua cả quần ngồi nhà may tay nữa. không tốt để mọi người mua sản phẩm này",2,,0,1,2,
1950,"vải như mô tả nhưng quần rất rộng. chồng mình nặng 62kg lấy size XL mà về mặc rất rộng, mặc không ôm gì cả, cứ như không mặc, còn thua cả cái quần đã dãn và cũ ở nhà nữa",2,,0,0,2,
1951,nhờ shop tư vấn chọn size. đã phải nói quá cân nặng để mặc thoải mái. nhưng nhận hàng size XL nhỏ tới nỗi mặc vào không kéo quần lên được. thật sự buồn. có khi size 3XL mới vừa chứ đừng nói XL,2,,0,0,2,
1952,chất lượng hàng rất kém nhiều chỗ ở quần bị rách bị lỗi.mong shop lưu ý hơn khi lên đơn cho khách,2,,1,0,2,
1953,quần lót cho nam mà cỡ nhỏ quá,2,,0,0,4,
1954,"giao nhầm địa chỉ, không thấy gọi trước khi giao. Hàng quần lót size quá bé ",2,,0,1,4,
1955,"sản phẩm quần không tốt lắm, khi mở ra có 1 cái bị rách, 1 cái đứt chỉ. 3 cái còn lại khá ok. Cho 2 sao vì không chịu kiểm tra hàng gì hết",2,,1,0,2,
1956,"hàng quần giả bảo sao quá rẻ, làm ăn bất lương như vậy thì không bao giờ ngốc đầu lên nổi",2,,1,0,2,
1957,"hàng may ẩu , may giáp mí bị lồi nên mặc lâu sẽ bị đau ",2,,1,0,0,
1958,đặt quần size 4XL nhưng giao size 3XL,2,,0,0,2,
1959,"vận chuyển rất bình thường, nói năng thì cộc lốc không chủ ngữ, vị ngữ, shipper thất học",2,,0,1,0,
1960,áo không giống hình may quá ẩu,2,,1,0,1,
1961,chất quần nóng,2,,0,0,2,
1962,quần như con gái ,2,,0,0,2,
1963,"size nhỏ quá , quần 3XL như size XL vậy ",2,,0,0,2,
1964,"hình như hàng giả, vậy mà vẫn đem bán ra thị trường",2,,1,0,0,
1965,đặt hàng 1 loại giao hàng 1 loại,2,,1,0,0,
1966,tiền nào của nấy,2,,0,0,0,
1967,mặc quần mà giặt mới lần đầu mà bị xù lông rồi. vải kém,2,,0,0,2,
1968,giao sai mẫu mã,2,,1,0,0,
1969,mình chọn quần size L mặc thấy bé quá.,2,,0,0,2,
1970,quần mua về giặt xong mới phát hiện bị rách. ,2,,0,0,2,
1971,chất lượng giày quá kém,2,,0,0,3,
1972,"bao bì không đẹp, không hộp hàng giao bị đứt chỉ, không kiểm tra hàng trước khi giao",2,,1,0,0,
1973,"mua 4 chiếc quần cùng size nhưng mặc vừa được 2 chiếc, 2 chiếc còn lại cực chật. shop cũng không có cách nào giải quyết cho khách. Chất vải ok nhưng vừa mặc đã bung chỉ, cạp quần chưa đẹp",2,,0,0,2,
1974,"mua 4 cái quần thì có hai cái trông còn tạm được,còn hai cái kia đúng là hàng lởm.thật sự thất vọng quá shop ạ, hàng như vậy mà cũng đem ra bán",2,,1,0,2,
1975,"vải mỏng, không chuẩn mẫu so với quần ở ngoài thì tệ",2,,0,0,2,
1976,"chất lượng sản phẩm quần khá tệ, vải mau dãn, được cái hàng về khá nhanh",2,,0,1,2,
1977,"gửi đồ cho mình nhưng bị lem màu buồn ghê, shop làm ăn chán quá",2,,1,0,0,
1978,với đơn hàng 4 chiếc quần lót không thấy có màu đỏ mình mới mua. xong không ngờ ship tới có màu đỏ luôn. chán cái quảng cáo combo 4 chiếc.,2,,0,0,4,
1979,bảo sản phẩm cao cấp gì mà cái quần màu đỏ ra màu còn hơn đến tháng nữa,2,,0,0,2,
1980,chất lượng sản phẩm quần thì ok nhưng giao hàng 10 ngày mới nhận được .,2,,0,1,2,
1981,quần lót không giống hình.,2,,0,0,4,
1982,không bảo mật thông tin sản phẩm của khách hàng,2,,1,0,0,
1983,"chất quần rất ổn, kể từ sau khi mình mặc vào thì khác xa, bung chỉ tùm lum, shop may quá ẩu",2,,1,0,2,
1984,màu quần trông quá già,2,,0,0,2,
1985,giới trẻ ngày nay không hợp với tông quần màu xanh,2,,0,0,2,
1986,"đặt quần ống rộng mà sao giao ống chật kín, mặc vào không kéo lên được luôn",2,,0,0,2,
1987,"chồng của tôi không kéo nổi cái khóa quần lên luôn, quá chật, hên là trước khi mua đã nhắn tin hỏi tư vấn của shop rồi đấy",2,,0,0,2,
1988,"chất vải quần rất xấu, mỏng",2,,0,0,2,
1989,"chán quá, không biết bây giờ làm như thế nào để cho cái quần này có thể vừa vặn với tôi đây, nhắn tin cho shop mà có ai phản hồi lại đâu, hơn 1 tháng rồi",2,,1,0,2,
1990,"sờ chất quần cũng tạm ổn mua đợt giảm giá giá ok nhưng gửi đồ mà hàng không có tem mác gì cả như hàng ma túy và trông hơi sợ, nhất là hàng đồ lót nữa. mong shop chú ý cảm giác người mua xíu ",2,,1,0,2,
1991,quần hơi bé so với yêu cầu lẽ ra shop phải cho chọn kích cỡ trước khi giao. nói chung không ưng cho lắm,2,,1,0,2,
1992,"ôi đúng là hàng 1.000đ, chất nhão lắm ý ạ. anh chồng rất thất vọng buồn",2,,0,0,0,
1993,"giao đúng hàng đúng mẫu đúng màu. hàng giảm giá giá rẻ mà chất lượng sẽ ủng hộ nữa. sản phẩm như quần chỉ dùng một lần vậy, nhão hết cả quần không vào mẫu một tí nào luôn.",2,,1,0,2,
1994,hình ảnh mang tính chất minh hoạ. quần giặt 1 lần nó dãn như mặc mấy tháng. giao hàng thì không gọi mà đưa cho lễ tân nơi làm việc. do chuyển khoảng trước nên không đưa tận tay khách hàng.,2,,0,0,2,
1995,đặt 2 cái quần cùng mẫu thì shop phải linh hoạt đưa 2 màu khác nhau cho khách chứ. đằng này giao chỉ 1 màu 1. thì coi như chất quần cũng tạm hài lòng đi. quay qua quần kia tức đụng tới thôi là nó tưa rồi. rồi mặt vô nữa chắc còn được cái nịt.,2,,1,0,2,
1996,chất vải quần quá tệ,2,,0,0,2,
1997,quần chun co dãn kém. như chết chun. mặc chun rất rộng,2,,0,0,2,
1998,quần mặc thử bị dãn. không có độ đàn hồi. không co lại mà dãn ra.,2,,0,0,2,
1999,mỏng như quần lót giấy lại còn sổ lông kiểu như quần mặc 1 lần,2,,0,0,4,
2000,được,2,,0,0,0,
2001,"sản phẩm quần không được đẹp, quá tệ, cho 2 sao mà may mắn lắm rồi",2,,0,0,2,
2002,chất quần rất mỏng xấu chắc mặc sẽ nhanh dãn và xù lông,2,,0,0,2,
2003,"chưa nhận được hàng, giao lâu quá",2,,0,1,0,
2004,sản phẩm quần bình thường,2,,0,0,2,
2005,áo mỏng,2,,0,0,1,
2006,không có cạp nên vứt cái quần này đi rồi,2,,0,0,2,
2007,quần quá mỏng ,2,,0,0,2,
2008,quần mỏng với nhăn nhó quá,2,,0,0,2,
2009,"nhắn tin cho shop chọn 3 màu , shop đồng ý rồi nhưng vẫn gửi 1 màu anh em lưu ý khi mua",2,,1,0,0,
2010,2 quần 2 màu cùng size nhưng cái to cái nhỏ,2,,0,0,2,
2011,,2,,0,0,0,
2012,chỉ là cái khăn giấy thôi chứ không phải tặng quần lót nam ạ. viết dễ hiểu nhầm quá,2,,0,0,4,
2013,giao hàng quá lâu,2,,0,1,0,
2014,đặt sịp tam giác lại giao sịp đùi. không biết shop cố tình vì hết hàng hay vô ý,2,,1,0,4,
2015,vải quần lót kém chất lượng,2,,0,0,4,
2016,chất vải quần xấu,2,,0,0,2,
2017,ghi size quần XL cho người có tầm cỡ cân nặng từ 45-57kg mà mình nặng 50kg mặc rõ chật,2,,0,0,2,
2018,"sản phẩm không như mong đợi. chất vải kém, cạp quần nhỏ",2,,0,0,2,
2019,để cân nặng từ 45 đến 57 mà mình nặng 51kg mặc cái quần rộng không vừa.,2,,0,0,2,
2020,em không sai nhưng shop giao lộn size. đặt size quần 2XL giao XL không mặc được. bù lại thì chất lượng ok.,2,,1,0,2,
2021,"sản phẩm là tuyệt vời. tuy nhiên, sau khi giao hàng và để lại tại quầy lễ tân thì không thấy ai nhắn tin hay gọi điện. bài báo thiếu trách nhiệm.",2,,1,0,0,
2022,"nhận hàng trong tình trạng như thế này. đã bị mở từ trước. hộp móp méo, shop nên để ý vấn đề của khách đưa ra và khắc phục",2,,1,0,0,
2023,đã ghi chú và đã nhắn tin shop. shop đã ok là giao mình 2 quần xám và 1 quần đen mà lúc giao lại giao 3 cái xám ,2,,1,0,2,
2024,"đường may cạp quần kém, cạp bó, mặc không thoáng. không đáng tiền.",2,,0,0,2,
2025,"chất lượng vải quần tạm ổn, nhưng thật sự không đáng với giá tiền. giao hàng thì khá nhanh, đóng gói cũng rất lịch sự. nhưng điểm đáng bị trừ ở đây là shop không chịu kiểm tra kỹ thông tin trước khi giao, đặt màu trắng mà giao màu đen. rồi giờ kêu đổi, chắc dư thời gian.",2,,1,1,2,
